datum;marke;tag;gruppe;share_of_voice;visibility;mention_count;sentiment;position;brand_id;tag_id
2026-08-01;Alte Leipziger;Services and Operations;;0.0096;0.0813;18;48;4;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Barmenia;Services and Operations;;0.0186;0.1463;35;48;4.3;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;CosmosDirekt;Services and Operations;;0.033;0.2602;62;50;3.9;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;DA Direkt;Services and Operations;;0.0043;0.0325;8;55;2.5;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;DEVK;Services and Operations;;0.0107;0.1138;20;51;4.9;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;DKV;Services and Operations;;0.0112;0.065;21;48;2.6;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Debeka;Services and Operations;;0.0112;0.0732;21;48;4.8;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Die Bayerische;Services and Operations;;0.0037;0.0407;7;48;4;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;ERGO;Services and Operations;;0.5546;0.9919;1041;51;1.1;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Generali;Services and Operations;;0.0027;0.0407;5;50;5.8;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Gothaer;Services and Operations;;0.0059;0.0813;11;48;5.4;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;HDI;Services and Operations;;0.0085;0.0569;16;51;5;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;HUK-Coburg;Services and Operations;;0.0788;0.4959;148;50;3.9;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Haftpflichtkasse;Services and Operations;;0.0075;0.0732;14;48;4.9;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Hannoversche;Services and Operations;;0.024;0.1789;45;50;3.3;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;HanseMerkur;Services and Operations;;0.0085;0.065;16;48;4.1;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;LV 1871;Services and Operations;;0.0085;0.065;16;49;3.1;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;LVM;Services and Operations;;0.0043;0.0244;8;51;5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;R+V;Services and Operations;;0.0117;0.1138;22;49;5.4;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Signal Iduna;Services and Operations;;0.0016;0.0244;3;47;6;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;VHV;Services and Operations;;0.008;0.0732;15;50;5.8;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;WGV;Services and Operations;;0.0064;0.065;12;49;4.9;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Württembergische;Services and Operations;;0.0075;0.0976;14;48;5.2;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;Zurich;Services and Operations;;0.0011;0.0081;2;66;11;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-01;ADAC;Sustainability;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;ARAG;Sustainability;;0;0;0;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;AXA;Sustainability;;0.1753;0.5;34;51;3;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Allianz;Sustainability;;0.2526;0.75;49;52;1.7;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Alte Leipziger;Sustainability;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Barmenia;Sustainability;;0.0567;0.25;11;54;5.8;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;CosmosDirekt;Sustainability;;0;0;0;;;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;DA Direkt;Sustainability;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;DEVK;Sustainability;;0;0;0;;;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;DKV;Sustainability;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Debeka;Sustainability;;0.067;0.2;13;54;4;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Die Bayerische;Sustainability;;0.0412;0.2;8;49;3.3;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;ERGO;Sustainability;;0.0464;0.15;9;50;3.7;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Generali;Sustainability;;0.0206;0.1;4;46;4;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Gothaer;Sustainability;;0.0258;0.15;5;52;6.7;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;HDI;Sustainability;;0.0258;0.1;5;64;4.5;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;HUK-Coburg;Sustainability;;0.0258;0.15;5;50;6.3;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Haftpflichtkasse;Sustainability;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Hannoversche;Sustainability;;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;HanseMerkur;Sustainability;;0;0;0;;;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;LV 1871;Sustainability;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;LVM;Sustainability;;0.0515;0.2;10;53;4;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;R+V;Sustainability;;0.1031;0.35;20;49;4.3;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Signal Iduna;Sustainability;;0;0;0;;;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;VHV;Sustainability;;0.0206;0.05;4;52;5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;WGV;Sustainability;;0;0;0;;;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Württembergische;Sustainability;;0;0;0;;;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;Zurich;Sustainability;;0.0876;0.35;17;48;4.7;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-01;ADAC;Unbranded;;0.0414;0.1308;376;52;3.8;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;ARAG;Unbranded;;0.0326;0.1027;296;53;2.9;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;AXA;Unbranded;;0.0427;0.157;388;50;4.4;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Allianz;Unbranded;;0.1932;0.5839;1754;51;2.8;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Alte Leipziger;Unbranded;;0.0218;0.0874;198;51;3.6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Barmenia;Unbranded;;0.0303;0.1327;275;54;3.9;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;CosmosDirekt;Unbranded;;0.0541;0.1883;491;52;3.9;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;DA Direkt;Unbranded;;0.0132;0.0504;120;52;4.5;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;DEVK;Unbranded;;0.0156;0.0683;142;52;5.1;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;DKV;Unbranded;;0.01;0.0428;91;49;3.7;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Debeka;Unbranded;;0.0242;0.0734;220;52;4.9;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Die Bayerische;Unbranded;;0.0148;0.0645;134;49;4.5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;ERGO;Unbranded;;0.0716;0.2457;650;51;3.8;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Generali;Unbranded;;0.0086;0.0396;78;49;6.7;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Gothaer;Unbranded;;0.0139;0.0645;126;51;5.6;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;HDI;Unbranded;;0.02;0.0728;182;53;4.8;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;HUK-Coburg;Unbranded;;0.145;0.3701;1317;51;3.6;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Haftpflichtkasse;Unbranded;;0.0179;0.0747;163;52;3.5;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Hannoversche;Unbranded;;0.0274;0.1091;249;51;3.4;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;HanseMerkur;Unbranded;;0.0393;0.1366;357;51;3.1;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;LV 1871;Unbranded;;0.0275;0.1008;250;51;3.8;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;LVM;Unbranded;;0.0156;0.0549;142;51;5.6;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;R+V;Unbranded;;0.0329;0.1117;299;51;5.2;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Signal Iduna;Unbranded;;0.0129;0.0549;117;45;5.7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;VHV;Unbranded;;0.026;0.0957;236;53;4.6;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;WGV;Unbranded;;0.0173;0.067;157;56;3.9;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Württembergische;Unbranded;;0.0135;0.0664;123;48;5.9;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;Zurich;Unbranded;;0.0165;0.0613;150;48;4.2;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-01;ADAC;Workplace Culture;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;ARAG;Workplace Culture;;0;0;0;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;AXA;Workplace Culture;;0.1474;0.5313;46;55;2.8;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Allianz;Workplace Culture;;0.2468;0.9375;77;55;2;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Alte Leipziger;Workplace Culture;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Barmenia;Workplace Culture;;0.0064;0.0313;2;51;2;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;CosmosDirekt;Workplace Culture;;0.0064;0.0313;2;69;4;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;DA Direkt;Workplace Culture;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;DEVK;Workplace Culture;;0.016;0.0938;5;60;4.7;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;DKV;Workplace Culture;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Debeka;Workplace Culture;;0.0897;0.4063;28;53;3.9;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Die Bayerische;Workplace Culture;;0;0;0;;;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;ERGO;Workplace Culture;;0.0737;0.25;23;56;3.8;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Generali;Workplace Culture;;0.0064;0.0625;2;51;6.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Gothaer;Workplace Culture;;0.0064;0.0313;2;51;3;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;HDI;Workplace Culture;;0.0256;0.0938;8;60;4.7;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;HUK-Coburg;Workplace Culture;;0.0577;0.2813;18;47;4.1;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Haftpflichtkasse;Workplace Culture;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Hannoversche;Workplace Culture;;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;HanseMerkur;Workplace Culture;;0.0032;0.0313;1;75;7;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;LV 1871;Workplace Culture;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;LVM;Workplace Culture;;0.0577;0.3438;18;49;4;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;R+V;Workplace Culture;;0.1378;0.6563;43;56;3.6;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Signal Iduna;Workplace Culture;;0.0128;0.0625;4;32;5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;VHV;Workplace Culture;;0;0;0;;;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;WGV;Workplace Culture;;0;0;0;;;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Württembergische;Workplace Culture;;0;0;0;;;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;Zurich;Workplace Culture;;0.1058;0.4375;33;54;2.9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-01;ADAC;branded;branding;0.0066;0.0676;55;50;5.6;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;ARAG;branded;branding;0.0174;0.1274;146;50;4.1;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;AXA;branded;branding;0.0159;0.1699;133;48;6;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Allianz;branded;branding;0.1056;0.7799;886;50;3.6;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Alte Leipziger;branded;branding;0.0125;0.1158;105;46;3.5;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Barmenia;branded;branding;0.0237;0.195;199;50;3.8;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;CosmosDirekt;branded;branding;0.0296;0.249;248;50;4.3;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;DA Direkt;branded;branding;0.005;0.0405;42;52;3.3;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;DEVK;branded;branding;0.0074;0.0734;62;50;5.6;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;DKV;branded;branding;0.0107;0.083;90;50;3.3;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Debeka;branded;branding;0.007;0.0676;59;50;5.9;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Die Bayerische;branded;branding;0.0036;0.0463;30;45;6.1;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;ERGO;branded;branding;0.547;0.9981;4588;52;1.2;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Generali;branded;branding;0.0038;0.0598;32;50;6.1;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Gothaer;branded;branding;0.0062;0.0849;52;46;6.1;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;HDI;branded;branding;0.0083;0.0792;70;49;5;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;HUK-Coburg;branded;branding;0.0841;0.4903;705;51;4.2;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Haftpflichtkasse;branded;branding;0.0118;0.1023;99;48;4.5;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Hannoversche;branded;branding;0.0229;0.1988;192;49;3.7;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;HanseMerkur;branded;branding;0.0087;0.0637;73;50;4.2;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;LV 1871;branded;branding;0.0088;0.0849;74;48;4.6;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;LVM;branded;branding;0.006;0.0483;50;49;6.3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;R+V;branded;branding;0.0104;0.1139;87;50;5.9;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Signal Iduna;branded;branding;0.0052;0.0521;44;47;6.7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;VHV;branded;branding;0.0125;0.112;105;49;5.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;WGV;branded;branding;0.0112;0.11;94;51;5.5;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Württembergische;branded;branding;0.006;0.0792;50;46;5.3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;Zurich;branded;branding;0.002;0.027;17;48;7.5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_2a6cdc54-fdb6-44a9-aee3-3532948dbba1
2026-08-01;ADAC;commercial;intentType;0.0243;0.1168;410;52;4.1;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;ARAG;commercial;intentType;0.0256;0.1122;432;52;3.3;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;AXA;commercial;intentType;0.029;0.1635;490;49;4.9;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;Allianz;commercial;intentType;0.148;0.6442;2500;51;3.1;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;Alte Leipziger;commercial;intentType;0.0179;0.1;303;49;3.5;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;Barmenia;commercial;intentType;0.0278;0.1548;469;53;3.8;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;CosmosDirekt;commercial;intentType;0.043;0.2102;726;52;4;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;DA Direkt;commercial;intentType;0.0086;0.0462;145;52;4.4;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-08-01;DEVK;commercial;intentType;0.0117;0.0716;197;51;5.2;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
